env,method,run,env_steps,return
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,161000000.0,4260.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,162000000.0,5550.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,163000000.0,4740.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,164000000.0,4480.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,165000000.0,5650.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,166000000.0,5710.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,167000000.0,4600.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,168000000.0,4600.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,169000000.0,4480.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,170000000.0,4400.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,171000000.0,5160.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,172000000.0,4130.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,173000000.0,3840.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,174000000.0,5650.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,175000000.0,4330.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,176000000.0,4150.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,177000000.0,4020.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,178000000.0,5850.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,179000000.0,4750.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,180000000.0,4150.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,181000000.0,4060.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,182000000.0,4220.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,183000000.0,4620.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,184000000.0,4380.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,185000000.0,4700.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,186000000.0,3670.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,187000000.0,2600.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,188000000.0,4560.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,189000000.0,3780.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,190000000.0,5370.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,191000000.0,3640.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,192000000.0,4840.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,193000000.0,4280.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,194000000.0,5000.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,195000000.0,5200.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,196000000.0,5650.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,197000000.0,5400.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,198000000.0,5290.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,199000000.0,6690.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_0,200000000.0,5200.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,1000000.0,600.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,2000000.0,930.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,3000000.0,680.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,4000000.0,1060.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,5000000.0,1310.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,6000000.0,1130.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,7000000.0,1370.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,8000000.0,1310.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,9000000.0,1090.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,10000000.0,1410.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,11000000.0,1520.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,12000000.0,1870.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,13000000.0,1770.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,14000000.0,1260.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,15000000.0,1370.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,16000000.0,1470.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,17000000.0,1330.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,18000000.0,1760.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,19000000.0,1280.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,20000000.0,1350.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,21000000.0,1690.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,22000000.0,1640.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,23000000.0,1860.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,24000000.0,1980.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,25000000.0,1700.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,26000000.0,1280.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,27000000.0,1750.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,28000000.0,1470.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,29000000.0,2070.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,30000000.0,1440.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,31000000.0,1790.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,32000000.0,2630.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,33000000.0,2070.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,34000000.0,1740.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,35000000.0,1410.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,36000000.0,2000.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,37000000.0,1750.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,38000000.0,1560.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,39000000.0,1850.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,40000000.0,2080.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,41000000.0,2400.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,42000000.0,1890.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,43000000.0,2090.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,44000000.0,1900.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,45000000.0,2080.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,46000000.0,1790.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,47000000.0,2090.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,48000000.0,1900.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,49000000.0,1930.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,50000000.0,1660.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,51000000.0,2090.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,52000000.0,1840.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,53000000.0,2400.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,54000000.0,2160.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,55000000.0,2170.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,56000000.0,2230.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,57000000.0,2680.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,58000000.0,2380.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,59000000.0,2140.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,60000000.0,2180.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,61000000.0,2500.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,62000000.0,2880.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,63000000.0,2290.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,64000000.0,2280.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,65000000.0,2610.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,66000000.0,2080.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,67000000.0,2840.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,68000000.0,2900.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,69000000.0,2600.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,70000000.0,2530.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,71000000.0,2460.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,72000000.0,2150.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,73000000.0,2490.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,74000000.0,2870.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,75000000.0,2510.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,76000000.0,2700.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,77000000.0,2570.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,78000000.0,3500.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,79000000.0,2700.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,80000000.0,3100.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,81000000.0,2470.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,82000000.0,2070.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,83000000.0,1850.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,84000000.0,2380.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,85000000.0,2550.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,86000000.0,2760.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,87000000.0,2940.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,88000000.0,2580.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,89000000.0,2030.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,90000000.0,1730.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,91000000.0,2580.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,92000000.0,2250.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,93000000.0,2430.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,94000000.0,1870.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,95000000.0,1860.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,96000000.0,2400.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,97000000.0,2260.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,98000000.0,1950.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,99000000.0,2270.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,100000000.0,2550.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,101000000.0,2920.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,102000000.0,1700.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,103000000.0,2740.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,104000000.0,2490.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,105000000.0,2690.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,106000000.0,2490.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,107000000.0,2510.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,108000000.0,3350.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,109000000.0,2110.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,110000000.0,2640.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,111000000.0,2910.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,112000000.0,2820.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,113000000.0,2730.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,114000000.0,2260.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,115000000.0,1780.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,116000000.0,3360.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,117000000.0,2340.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,118000000.0,1930.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,119000000.0,2490.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,120000000.0,1880.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,121000000.0,2370.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,122000000.0,2340.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,123000000.0,2450.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,124000000.0,2860.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,125000000.0,2150.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,126000000.0,2420.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,127000000.0,2700.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,128000000.0,1570.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,129000000.0,1850.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,130000000.0,2020.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,131000000.0,2710.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,132000000.0,2340.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,133000000.0,2680.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,134000000.0,2250.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,135000000.0,2460.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,136000000.0,1810.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,137000000.0,2400.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,138000000.0,2240.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,139000000.0,1740.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,140000000.0,2470.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,141000000.0,2750.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,142000000.0,2530.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,143000000.0,2130.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,144000000.0,2220.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,145000000.0,2340.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,146000000.0,2570.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,147000000.0,2370.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,148000000.0,2390.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,149000000.0,2500.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,150000000.0,1730.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,151000000.0,2050.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,152000000.0,2590.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,153000000.0,2970.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,154000000.0,2020.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,155000000.0,2650.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,156000000.0,2090.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,157000000.0,2190.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,158000000.0,2590.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,159000000.0,2500.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,160000000.0,2200.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,161000000.0,2580.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,162000000.0,2460.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,163000000.0,2490.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,164000000.0,2370.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,165000000.0,2430.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,166000000.0,2340.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,167000000.0,2070.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,168000000.0,1900.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,169000000.0,1780.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,170000000.0,2230.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,171000000.0,2980.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,172000000.0,2660.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,173000000.0,1870.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,174000000.0,2150.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,175000000.0,1820.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,176000000.0,2300.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,177000000.0,2700.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,178000000.0,2580.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,179000000.0,1960.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,180000000.0,2070.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,181000000.0,2490.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,182000000.0,2620.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,183000000.0,2810.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,184000000.0,2670.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,185000000.0,2290.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,186000000.0,2570.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,187000000.0,2500.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,188000000.0,3230.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,189000000.0,3630.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,190000000.0,3210.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,191000000.0,3070.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,192000000.0,2840.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,193000000.0,3460.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,194000000.0,2990.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,195000000.0,2430.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,196000000.0,3280.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,197000000.0,2960.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,198000000.0,2870.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,199000000.0,3830.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_1,200000000.0,2700.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,1000000.0,590.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,2000000.0,810.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,3000000.0,1110.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,4000000.0,1280.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,5000000.0,1400.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,6000000.0,1370.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,7000000.0,1480.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,8000000.0,1410.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,9000000.0,1270.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,10000000.0,1460.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,11000000.0,1490.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,12000000.0,1900.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,13000000.0,1870.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,14000000.0,2150.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,15000000.0,1510.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,16000000.0,1700.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,17000000.0,1690.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,18000000.0,1610.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,19000000.0,1250.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,20000000.0,1190.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,21000000.0,1270.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,22000000.0,1850.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,23000000.0,1470.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,24000000.0,1290.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,25000000.0,1500.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,26000000.0,1850.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,27000000.0,1940.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,28000000.0,1740.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,29000000.0,2080.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,30000000.0,1630.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,31000000.0,1630.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,32000000.0,2250.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,33000000.0,2060.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,34000000.0,2060.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,35000000.0,2360.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,36000000.0,2080.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,37000000.0,2250.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,38000000.0,2560.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,39000000.0,1780.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,40000000.0,2420.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,41000000.0,2380.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,42000000.0,2070.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,43000000.0,2530.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,44000000.0,2500.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,45000000.0,2450.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,46000000.0,1960.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,47000000.0,2530.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,48000000.0,2790.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,49000000.0,2390.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,50000000.0,1630.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,51000000.0,2240.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,52000000.0,2440.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,53000000.0,2020.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,54000000.0,2690.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,55000000.0,2370.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,56000000.0,2400.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,57000000.0,2160.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,58000000.0,2780.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,59000000.0,2290.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,60000000.0,2250.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,61000000.0,2560.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,62000000.0,2910.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,63000000.0,2180.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,64000000.0,2520.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,65000000.0,2700.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,66000000.0,2200.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,67000000.0,2360.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,68000000.0,2470.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,69000000.0,3310.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,70000000.0,2920.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,71000000.0,2940.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,72000000.0,1710.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,73000000.0,2970.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,74000000.0,2470.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,75000000.0,2150.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,76000000.0,3390.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,77000000.0,3280.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,78000000.0,3190.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,79000000.0,3220.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,80000000.0,3280.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,81000000.0,2950.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,82000000.0,3140.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,83000000.0,3580.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,84000000.0,3750.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,85000000.0,3550.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,86000000.0,4310.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,87000000.0,3440.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,88000000.0,3620.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,89000000.0,2750.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,90000000.0,3990.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,91000000.0,3760.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,92000000.0,3370.0
atari_chopper_command,dreamerv2,atari_chopper_command_nosched_2,93000000.0,3100.0
